Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
2024-03-04,489.3,354.5,178.0,67.6,19.6,33.4,8.64,50.0,115.0,0.59,5.44,1.52,472.5,Poor
2024-03-05,383.5,116.9,10.5,25.5,115.7,14.4,0.08,32.9,33.2,9.19,9.48,1.52,254.8,Severe
2024-03-06,156.7,89.4,101.9,141.0,174.8,10.9,2.22,43.0,40.4,12.31,17.29,9.34,50.4,Good
2024-03-07,217.4,291.1,107.7,24.6,158.1,18.7,1.03,62.3,165.0,18.89,5.37,5.54,63.7,Moderate
2024-03-08,42.1,580.4,79.7,147.1,154.0,25.0,9.76,65.2,181.3,8.59,6.5,2.46,88.9,Severe
2024-03-09,32.1,68.2,170.7,43.7,15.9,37.3,3.63,13.3,77.1,0.14,27.04,8.35,271.3,Good
2024-03-10,263.0,108.6,119.6,145.3,69.5,16.6,8.74,38.3,162.7,19.46,17.14,4.55,433.4,Severe
2024-03-11,222.7,279.9,26.0,102.4,77.3,13.4,5.67,1.1,146.4,4.67,2.91,8.6,266.8,Very Poor
2024-03-12,160.7,367.7,54.3,119.0,25.2,44.1,7.38,58.5,38.9,0.76,14.45,5.24,234.4,Poor
2024-03-13,177.6,169.0,65.5,81.3,96.1,26.9,7.99,53.6,188.9,2.84,15.09,8.99,453.7,Good
2024-03-14,72.2,35.6,37.7,103.4,27.9,33.1,0.35,50.2,34.0,18.51,12.97,2.93,483.7,Very Poor
2024-03-15,486.1,426.6,120.7,135.6,220.0,35.9,3.76,14.5,141.0,7.19,27.93,1.25,322.6,Satisfactory
2024-03-16,487.2,148.0,0.2,14.5,221.3,42.9,1.83,65.3,88.8,3.74,7.45,9.08,175.4,Poor
2024-03-17,421.3,56.6,142.7,81.3,148.8,17.1,6.57,29.4,11.7,19.34,12.81,9.03,376.9,Moderate
2024-03-18,471.0,130.8,95.7,46.6,247.4,15.9,3.46,27.3,57.6,11.13,17.88,0.77,137.1,Poor
2024-03-19,226.3,101.5,111.8,12.6,132.6,22.5,0.36,46.7,5.6,7.7,28.94,6.47,24.0,Poor
2024-03-20,436.8,148.6,160.7,90.5,132.4,0.0,5.43,80.3,132.9,8.45,26.72,1.09,93.3,Satisfactory
2024-03-21,199.0,230.3,153.8,70.8,39.8,40.7,7.57,17.6,33.8,15.0,23.05,5.76,355.0,Moderate
2024-03-22,115.2,319.4,179.9,51.4,167.2,12.4,9.48,15.8,124.9,11.07,15.67,5.22,398.7,Poor
2024-03-23,265.6,225.9,115.6,147.5,28.7,24.5,5.62,99.3,124.7,3.4,27.92,0.58,486.7,Good
2024-03-24,54.2,450.5,159.6,1.2,226.5,26.9,3.4,6.4,75.9,17.75,27.44,2.66,184.0,Very Poor
2024-03-25,322.8,129.4,133.2,34.5,209.8,37.0,3.87,6.2,23.4,12.41,27.92,0.68,458.5,Satisfactory
2024-03-26,383.1,209.2,109.2,57.0,48.0,33.8,6.43,16.6,20.5,2.37,0.61,8.87,132.8,Very Poor
2024-03-27,247.3,580.9,87.9,111.7,70.5,31.3,5.25,40.2,29.9,10.51,15.06,5.28,9.6,Satisfactory
2024-03-28,285.3,6.8,174.7,81.4,105.8,39.3,9.49,49.2,88.8,12.05,29.25,1.63,377.4,Satisfactory
2024-03-29,192.1,17.1,128.5,123.0,208.8,49.3,5.01,53.1,48.8,0.91,27.09,7.54,246.1,Moderate
2024-03-30,357.8,179.9,16.0,112.1,244.9,25.1,5.4,34.5,116.3,8.47,3.06,6.24,386.7,Satisfactory
2024-03-31,191.4,567.1,16.5,19.8,48.6,33.7,1.87,58.4,10.6,12.64,13.02,0.69,340.0,Severe
2024-04-01,397.2,264.0,95.8,121.3,182.6,41.7,4.62,37.6,2.4,0.83,21.02,3.87,32.6,Poor
2024-04-02,14.6,160.7,6.9,147.0,49.8,20.8,4.5,70.6,18.6,11.09,6.29,6.76,401.7,Very Poor
2024-04-03,238.2,46.6,74.5,40.4,101.1,3.8,4.73,97.9,28.8,9.02,20.22,6.7,485.9,Severe
2024-04-04,440.7,391.6,131.2,112.6,192.6,39.4,2.16,46.4,197.3,0.05,19.34,7.92,451.5,Poor
2024-04-05,209.7,16.6,133.2,66.3,223.6,48.7,4.47,25.3,178.4,13.7,27.11,2.32,124.0,Severe
2024-04-06,72.1,424.4,45.6,56.3,72.6,5.1,0.82,63.0,94.6,6.2,4.69,1.49,262.7,Moderate
2024-04-07,57.7,78.9,136.8,61.8,161.3,16.8,6.08,46.9,144.9,5.14,5.08,4.28,327.8,Poor
2024-04-08,286.0,206.0,29.5,139.8,155.7,12.4,1.77,51.9,117.8,18.45,14.0,7.48,14.8,Satisfactory
2024-04-09,368.5,283.9,181.4,89.0,117.4,40.1,9.45,88.9,185.2,13.91,7.35,5.12,239.5,Very Poor
2024-04-10,443.1,231.9,64.1,35.0,55.9,35.7,1.67,4.1,116.1,7.05,3.27,2.88,382.7,Poor
2024-04-11,85.4,549.9,119.0,103.5,52.9,26.7,0.19,96.1,134.5,6.16,2.16,3.3,337.9,Good
2024-04-12,178.6,32.2,1.0,2.5,182.7,7.0,9.77,20.7,119.0,2.6,26.17,3.93,295.7,Poor
2024-04-13,116.1,476.7,45.9,12.7,13.2,31.4,1.03,23.2,104.2,4.88,18.62,6.95,72.3,Satisfactory
2024-04-14,375.2,101.8,15.6,124.1,60.0,19.7,9.2,72.5,51.4,1.08,22.9,6.0,438.1,Good
2024-04-15,323.4,303.5,179.8,53.3,68.4,36.7,6.71,61.1,172.5,16.74,19.93,1.98,262.9,Moderate
2024-04-16,355.1,210.5,168.5,78.2,198.2,23.7,4.66,78.9,192.5,16.86,7.31,0.56,470.6,Poor
2024-04-17,408.6,36.8,83.2,3.4,21.2,44.5,1.91,3.7,139.6,12.08,20.23,8.72,358.3,Satisfactory
2024-04-18,385.1,182.5,115.1,37.0,207.6,16.5,4.62,2.9,176.0,14.49,28.32,4.15,65.6,Very Poor
2024-04-19,311.2,14.3,51.7,122.7,179.5,34.3,1.06,24.5,161.7,11.15,24.93,2.48,125.9,Very Poor
2024-04-20,336.4,453.3,42.4,58.9,187.8,15.2,6.9,25.9,160.6,1.88,28.31,1.54,9.1,Severe
2024-04-21,205.3,381.9,90.0,12.5,91.6,13.1,2.48,98.0,156.1,17.42,1.76,2.18,15.9,Good
2024-04-22,52.7,520.1,123.5,91.4,202.0,47.1,5.25,74.9,109.6,0.79,7.85,8.98,41.2,Severe
2024-04-23,251.7,459.5,147.8,47.1,106.4,32.9,6.01,19.0,22.8,6.98,8.04,0.58,151.0,Very Poor
2024-04-24,58.3,264.6,108.8,69.8,49.9,14.0,9.02,26.3,18.1,12.5,20.68,3.58,353.0,Severe
2024-04-25,439.2,413.8,7.9,91.3,7.6,49.8,0.65,58.9,66.3,19.49,27.47,3.92,320.3,Very Poor
2024-04-26,208.0,171.2,48.4,103.9,95.5,4.0,2.64,9.5,38.1,3.22,7.74,2.14,308.5,Poor
2024-04-27,325.0,52.7,127.1,3.7,46.1,26.6,8.99,1.6,104.6,1.17,7.66,0.89,84.2,Moderate
2024-04-28,433.4,371.7,119.5,143.4,39.2,50.0,3.72,6.3,183.8,9.37,22.33,2.67,344.4,Moderate
2024-04-29,459.6,150.1,3.2,113.0,94.7,5.2,5.14,93.0,132.2,2.45,16.53,7.53,483.2,Very Poor
2024-04-30,347.4,581.7,8.1,129.6,14.2,45.3,4.35,99.0,91.3,4.49,23.64,8.4,178.7,Moderate
2024-05-01,212.3,407.9,11.5,100.6,164.1,32.3,1.12,77.2,9.4,9.87,15.65,0.65,3.3,Satisfactory
2024-05-02,141.2,358.4,46.4,55.6,60.0,49.4,9.28,75.1,0.1,9.04,14.79,4.7,201.2,Satisfactory
2024-05-03,1.3,214.3,12.8,67.6,148.4,48.8,3.57,79.4,106.0,4.22,13.71,3.15,168.0,Good
2024-05-04,406.8,230.4,99.0,126.1,11.9,2.1,0.53,79.5,105.5,10.55,8.43,1.17,328.8,Good
2024-05-05,471.3,149.5,32.6,145.4,52.8,48.2,3.84,34.4,0.2,10.11,15.86,6.4,169.3,Very Poor
2024-05-06,201.1,165.8,25.5,144.0,134.7,8.8,9.19,9.1,147.3,18.91,20.88,1.81,374.6,Satisfactory
2024-05-07,320.2,229.1,58.1,12.5,91.3,41.9,7.96,77.3,155.3,12.86,27.46,7.52,420.4,Good
2024-05-08,184.1,493.8,105.4,84.4,55.0,4.1,8.41,20.1,95.1,16.04,21.23,2.42,415.9,Very Poor
2024-05-09,290.6,170.0,78.3,131.4,116.7,35.4,8.69,87.0,180.8,0.04,14.34,9.95,274.8,Good
2024-05-10,408.0,102.7,36.3,57.8,49.0,18.6,6.93,43.3,127.9,1.07,25.42,0.01,62.5,Satisfactory
2024-05-11,239.2,550.7,157.0,40.2,180.1,26.3,4.94,57.5,14.0,15.85,28.33,5.64,493.8,Moderate
2024-05-12,452.8,425.2,117.3,21.3,119.7,21.5,7.85,62.7,190.4,4.95,19.51,0.57,334.7,Poor
2024-05-13,85.4,488.0,36.8,2.6,0.6,1.5,3.65,44.3,68.2,13.1,27.84,3.21,238.0,Good
2024-05-14,99.7,496.3,155.7,2.1,85.3,6.6,5.03,45.3,35.5,16.37,26.52,9.76,43.6,Poor
2024-05-15,131.9,541.1,19.1,101.3,177.7,33.0,8.17,85.3,189.4,5.18,14.04,8.14,103.7,Good
2024-05-16,340.7,4.0,176.1,49.8,196.8,4.2,2.96,15.5,47.8,15.89,20.86,8.99,415.5,Poor
2024-05-17,423.2,597.0,0.1,7.1,184.8,2.3,3.76,24.0,122.0,12.35,6.45,7.99,227.1,Poor
2024-05-18,113.6,78.5,7.8,77.9,160.8,38.9,7.23,43.0,156.0,15.58,26.87,8.45,254.9,Very Poor
2024-05-19,327.5,62.5,124.8,67.7,54.1,33.3,6.51,21.8,6.9,3.79,12.67,9.96,132.0,Severe
2024-05-20,179.1,20.6,104.0,30.4,111.7,6.4,3.03,17.1,132.6,10.52,10.85,0.85,375.2,Poor
2024-05-21,240.3,455.3,94.7,60.0,30.0,29.0,5.66,70.6,121.9,0.74,9.28,4.51,199.3,Poor
2024-05-22,99.6,446.5,181.9,137.7,75.8,18.8,5.72,11.3,102.6,11.57,2.14,1.42,366.9,Very Poor
2024-05-23,403.4,352.5,129.2,121.7,112.9,11.9,5.58,1.5,105.1,9.8,3.39,5.54,452.8,Satisfactory
2024-05-24,366.0,575.1,49.2,98.5,11.1,48.2,9.42,69.5,57.8,18.85,14.5,3.13,25.6,Very Poor
2024-05-25,47.8,44.5,125.5,92.3,179.8,46.3,0.54,57.5,197.2,12.76,23.06,4.57,415.5,Severe
2024-05-26,258.3,277.3,161.3,69.4,107.2,35.2,2.5,49.8,136.9,1.6,14.19,2.3,341.8,Satisfactory
2024-05-27,492.3,409.3,17.4,66.0,238.8,17.8,7.37,61.1,120.8,0.54,11.67,0.69,252.6,Poor
2024-05-28,186.1,318.1,120.2,6.7,74.6,39.3,9.28,28.7,134.9,16.27,20.2,6.01,43.6,Very Poor
2024-05-29,78.2,523.4,109.9,93.5,176.9,7.2,5.27,9.6,9.1,2.05,13.09,5.76,268.7,Satisfactory
2024-05-30,359.1,548.9,28.3,55.2,249.0,27.9,2.64,13.6,147.0,12.71,16.71,0.08,370.8,Good
2024-05-31,76.8,43.4,117.3,111.7,99.5,5.7,3.7,98.5,164.0,8.36,4.93,0.66,58.6,Severe
2024-06-01,149.6,550.7,88.4,125.5,22.4,23.8,8.02,67.0,162.7,8.71,23.18,9.21,426.1,Poor
2024-06-02,427.5,315.4,54.9,90.4,164.8,3.1,5.26,59.9,120.6,4.19,5.35,3.74,485.1,Severe
2024-06-03,254.2,230.4,31.9,111.5,102.3,18.5,1.78,74.3,85.1,12.92,6.82,3.27,267.9,Moderate
2024-06-04,361.8,158.9,113.8,105.5,165.6,8.7,1.71,6.3,196.4,9.23,11.48,2.79,189.2,Severe
2024-06-05,25.6,598.6,166.4,113.8,151.1,20.3,9.4,28.3,11.2,1.31,13.33,2.3,326.7,Poor
2024-06-06,97.0,403.7,170.0,99.0,133.2,40.6,2.23,74.5,81.8,8.93,13.73,9.02,275.3,Poor
2024-06-07,294.9,341.4,188.2,103.3,58.3,8.6,8.18,37.9,70.2,2.73,22.25,2.79,165.4,Poor
2024-06-08,346.0,551.8,172.3,10.6,144.3,21.6,1.54,71.2,191.4,3.22,15.57,1.7,289.6,Good
2024-06-09,162.7,215.3,187.5,89.5,223.5,7.2,4.21,44.8,122.5,10.48,1.06,8.19,342.1,Poor
2024-06-10,301.9,257.6,73.3,10.5,13.8,26.8,6.84,44.5,44.4,7.67,8.44,4.81,478.7,Moderate
2024-06-11,173.5,205.3,127.9,43.5,112.9,36.1,1.33,65.8,56.2,13.12,4.75,4.45,467.0,Moderate
2024-06-12,192.8,52.0,159.4,103.3,69.4,12.3,9.88,9.4,188.2,15.47,7.17,4.81,137.4,Severe
2024-06-13,372.1,31.0,6.4,139.0,130.8,37.2,4.5,80.2,194.8,17.68,6.28,2.48,323.2,Good
2024-06-14,392.3,47.4,109.6,63.1,8.6,9.5,9.56,4.8,142.7,3.89,23.11,7.88,295.5,Very Poor
2024-06-15,11.2,240.1,150.6,66.9,209.7,47.2,0.87,82.0,91.3,9.93,9.15,9.14,49.9,Moderate
2024-06-16,129.5,33.0,2.8,54.9,162.6,38.8,1.76,36.6,199.6,8.5,10.91,2.99,55.1,Severe
2024-06-17,459.8,333.6,41.0,54.5,69.1,17.9,5.34,71.5,16.7,6.58,13.23,9.01,131.3,Poor
2024-06-18,481.4,86.0,181.8,122.9,231.4,34.2,2.8,65.6,134.6,6.37,13.64,4.32,355.1,Very Poor
2024-06-19,13.0,196.3,63.7,79.9,138.5,29.0,0.45,0.9,20.3,13.37,18.02,5.91,279.6,Good
2024-06-20,213.6,476.8,15.7,19.9,209.3,34.9,0.79,32.0,189.9,2.95,29.46,5.36,311.2,Severe
2024-06-21,9.0,530.8,89.0,144.1,181.1,9.8,3.01,31.9,118.8,8.77,8.24,1.47,234.1,Satisfactory
2024-06-22,128.9,424.6,99.1,27.2,45.4,14.8,4.35,59.3,175.5,11.84,0.73,3.14,404.8,Moderate
2024-06-23,164.9,269.2,97.8,71.4,168.8,33.2,4.17,73.5,77.0,2.86,18.12,3.9,65.1,Very Poor
2024-06-24,34.8,125.2,119.5,121.0,193.2,20.8,8.3,48.6,184.0,8.81,2.46,3.03,262.5,Satisfactory
2024-06-25,266.1,103.1,89.9,141.4,14.7,6.3,5.45,40.7,14.6,0.01,21.3,6.09,25.8,Moderate
2024-06-26,361.7,550.8,83.5,17.0,8.4,4.6,3.62,19.9,1.4,10.83,25.59,9.45,353.7,Moderate
2024-06-27,478.4,278.0,178.6,15.2,187.8,33.2,1.15,85.2,97.4,1.2,14.43,7.05,294.4,Satisfactory
2024-06-28,15.3,116.0,154.6,20.2,91.0,12.0,7.15,57.8,5.5,17.4,1.26,8.18,450.6,Severe
2024-06-29,11.9,509.9,110.2,92.5,164.6,24.7,9.95,29.7,188.7,7.88,18.79,6.72,59.4,Severe
2024-06-30,15.6,81.7,4.3,12.2,248.3,24.5,4.95,69.5,77.0,7.92,29.31,4.11,497.9,Very Poor
2024-07-01,328.3,191.7,142.5,111.8,12.5,49.8,8.41,88.9,29.2,10.86,0.43,7.3,213.5,Good
2024-07-02,135.5,564.3,195.1,79.0,192.7,4.1,2.39,19.3,155.4,18.72,26.22,4.62,127.6,Poor
2024-07-03,247.9,415.7,43.8,20.3,206.4,11.9,8.51,1.9,175.8,6.49,26.94,8.64,56.8,Good
2024-07-04,388.7,343.1,37.5,21.9,205.2,15.6,4.07,10.9,48.4,12.58,14.62,3.7,64.0,Severe
2024-07-05,482.6,223.0,161.9,19.3,175.9,15.4,7.39,80.4,47.9,17.62,29.76,8.05,263.1,Good
2024-07-06,9.5,452.0,80.0,49.1,107.7,16.8,0.63,2.4,128.5,14.8,8.6,2.57,296.5,Poor
2024-07-07,379.7,238.2,120.1,100.8,181.6,35.7,0.81,78.9,21.4,1.54,8.65,0.69,295.3,Severe
2024-07-08,183.4,169.1,98.3,95.6,102.6,43.0,1.14,32.2,179.0,2.05,2.13,3.35,303.9,Moderate
2024-07-09,441.2,162.1,116.3,85.1,141.3,47.3,6.01,36.2,127.0,1.92,27.92,5.39,125.0,Satisfactory
2024-07-10,185.7,155.3,87.6,137.3,45.1,10.1,5.5,54.8,123.7,4.62,20.07,1.85,486.6,Poor
2024-07-11,488.0,135.6,86.5,119.4,12.8,45.3,0.92,64.1,37.3,5.22,18.27,7.3,293.9,Very Poor
2024-07-12,144.2,454.4,55.7,5.8,107.9,26.2,5.5,21.5,196.9,12.86,29.55,7.03,493.3,Severe
2024-07-13,473.0,294.8,87.3,131.2,150.8,12.4,4.93,73.9,173.6,12.19,15.8,6.01,217.7,Good
2024-07-14,152.4,271.4,124.3,102.8,29.6,3.2,8.35,47.0,136.2,16.31,12.19,7.78,199.7,Moderate
2024-07-15,394.2,173.8,11.1,47.7,206.2,37.9,2.44,73.2,94.6,10.31,2.57,6.56,437.4,Satisfactory
2024-07-16,244.2,547.0,193.5,43.7,114.5,6.1,6.04,45.7,168.9,0.63,1.83,2.08,484.8,Very Poor
2024-07-17,300.2,301.6,162.3,88.7,213.4,19.4,5.62,71.2,158.8,18.26,1.04,4.71,358.9,Poor
2024-07-18,35.9,581.2,191.4,61.3,97.8,29.0,8.47,44.0,109.1,8.56,27.67,5.92,143.5,Very Poor
2024-07-19,173.4,233.3,128.8,123.2,43.0,5.0,3.79,11.6,68.4,15.35,6.77,6.6,227.6,Moderate
2024-07-20,169.4,278.1,157.9,122.4,36.7,26.1,3.55,78.6,119.1,7.73,18.2,1.34,370.6,Poor
2024-07-21,231.4,501.2,138.8,15.7,135.6,28.2,5.42,4.2,139.9,19.71,26.6,8.34,19.5,Satisfactory
2024-07-22,34.6,263.1,45.6,57.5,149.0,20.9,6.24,58.4,184.7,6.15,5.06,5.83,163.8,Moderate
2024-07-23,11.9,290.1,30.4,43.1,191.6,49.8,8.87,10.3,79.3,3.66,22.7,1.03,280.1,Satisfactory
2024-07-24,421.3,359.1,106.7,6.8,28.5,46.3,0.62,82.1,26.2,17.66,7.97,0.96,97.0,Very Poor
2024-07-25,252.1,18.6,63.4,98.7,113.3,23.1,4.97,99.8,174.8,8.05,27.51,3.95,388.9,Satisfactory
2024-07-26,252.6,510.6,171.5,14.3,247.6,34.6,8.82,64.7,79.6,11.95,21.72,1.4,275.9,Good
2024-07-27,426.6,152.9,153.2,102.3,32.8,38.3,7.03,48.5,133.9,12.2,0.81,1.5,409.6,Very Poor
2024-07-28,134.5,188.8,113.8,63.6,199.9,28.2,4.85,62.7,47.6,1.74,16.24,7.47,335.6,Severe
2024-07-29,228.5,569.1,9.2,71.7,23.1,23.7,2.42,3.1,10.2,2.31,14.98,7.57,480.2,Severe
2024-07-30,98.8,94.0,131.9,41.7,207.0,11.6,7.63,29.0,23.9,7.96,21.66,2.52,61.7,Moderate
2024-07-31,426.5,319.9,158.7,144.0,94.9,33.9,1.21,90.7,101.7,7.42,8.63,0.64,435.8,Good
2024-08-01,69.6,169.1,199.8,17.9,120.5,3.7,5.17,1.1,86.3,10.73,9.38,7.48,346.9,Poor
2024-08-02,261.4,127.2,55.1,94.7,236.5,29.6,3.26,16.0,72.1,1.24,29.23,1.17,440.2,Moderate
2024-08-03,466.4,10.0,151.9,36.6,113.5,38.7,7.37,21.1,51.4,15.35,16.02,8.12,115.2,Satisfactory
2024-08-04,156.4,34.3,145.9,33.2,100.8,44.3,7.01,85.8,160.3,13.41,25.42,9.46,101.6,Very Poor
2024-08-05,260.6,155.9,17.5,137.6,148.7,26.2,6.09,1.4,49.1,7.98,3.13,2.54,396.4,Satisfactory
2024-08-06,370.8,164.1,155.3,80.2,5.4,30.7,9.51,78.8,37.8,12.42,28.55,2.96,453.2,Good
2024-08-07,481.2,70.3,75.6,144.0,159.5,17.8,0.25,76.6,7.2,6.5,10.78,1.78,345.6,Satisfactory
2024-08-08,403.1,520.7,166.1,48.3,201.2,48.6,2.66,54.5,45.5,0.08,0.41,3.99,481.5,Severe
2024-08-09,286.5,591.0,148.9,72.2,90.9,41.0,3.38,48.1,102.4,4.86,17.03,7.91,373.1,Poor
2024-08-10,320.9,406.4,189.0,115.2,98.4,42.7,2.64,4.5,179.7,8.86,9.11,0.49,489.7,Moderate
2024-08-11,38.2,492.3,186.6,109.6,209.1,42.5,0.98,4.3,37.3,18.98,16.72,3.59,101.5,Good
2024-08-12,490.8,539.5,59.3,60.8,103.6,7.4,6.1,99.7,80.8,1.97,22.36,7.72,361.8,Moderate
2024-08-13,90.3,268.1,20.7,109.8,89.1,40.9,5.87,36.2,39.0,9.91,13.4,0.92,431.5,Severe
2024-08-14,464.8,580.4,155.8,25.6,205.5,45.6,5.27,2.4,9.5,4.45,27.08,6.33,271.6,Satisfactory
2024-08-15,257.4,398.2,155.8,83.5,16.3,2.5,7.32,93.6,126.2,11.6,7.66,5.58,408.1,Severe
2024-08-16,42.3,39.8,181.5,43.7,11.3,16.1,3.25,78.8,139.0,19.11,21.73,5.43,111.7,Satisfactory
2024-08-17,244.1,65.1,89.5,132.2,217.5,32.0,6.31,91.8,157.7,2.7,23.64,0.38,125.1,Very Poor
2024-08-18,330.2,139.7,13.6,2.3,2.7,19.7,8.05,86.4,125.1,8.41,5.16,6.05,448.7,Poor
2024-08-19,118.8,463.9,85.1,132.6,135.3,48.0,3.63,11.3,34.9,12.86,14.17,3.2,392.5,Moderate
2024-08-20,395.2,139.4,127.7,2.3,30.9,47.5,1.53,15.5,137.3,1.95,22.58,0.33,41.1,Very Poor
2024-08-21,393.3,403.1,148.8,124.1,163.0,3.5,0.44,45.4,186.7,17.98,3.7,1.11,396.7,Severe
2024-08-22,199.3,499.2,100.4,30.9,82.4,35.1,0.41,38.4,62.4,16.47,24.65,9.24,406.2,Poor
2024-08-23,216.5,468.4,179.8,138.0,60.3,17.0,4.23,83.7,153.8,12.79,6.84,0.42,25.1,Satisfactory
2024-08-24,311.5,521.6,100.0,46.8,247.2,47.3,0.38,34.9,106.9,16.88,17.68,0.25,12.4,Poor
2024-08-25,274.2,438.2,171.9,93.0,195.5,15.3,0.1,2.2,149.3,3.3,18.44,1.74,495.9,Poor
2024-08-26,127.3,111.5,40.6,101.0,55.9,46.4,3.17,38.7,166.3,2.91,19.2,3.49,105.3,Severe
2024-08-27,371.8,347.1,68.0,36.9,184.1,30.5,0.63,69.9,27.0,0.58,20.56,2.73,293.1,Satisfactory
2024-08-28,443.2,410.6,98.4,120.8,33.5,1.8,1.24,13.2,107.0,15.67,28.61,9.69,166.6,Moderate
2024-08-29,173.1,150.1,186.4,33.9,89.8,35.5,3.27,45.2,1.4,11.87,29.82,2.43,56.0,Very Poor
2024-08-30,356.6,502.5,1.6,53.7,207.8,39.0,3.98,14.8,93.9,8.31,11.34,0.35,211.2,Good
2024-08-31,107.6,224.6,69.6,40.9,181.7,34.6,9.34,60.9,131.0,16.01,13.85,5.19,44.6,Severe
2024-09-01,124.6,591.9,170.2,128.9,30.6,20.1,3.93,55.6,24.5,10.88,8.69,8.12,457.7,Moderate
2024-09-02,157.2,394.9,166.0,149.0,49.4,14.9,6.72,20.0,5.1,19.37,1.74,8.71,86.3,Severe
2024-09-03,197.1,130.2,182.5,146.1,185.8,37.7,8.39,34.6,47.8,12.64,5.82,7.49,307.2,Poor
2024-09-04,407.6,351.3,194.4,136.3,231.0,38.9,1.68,35.5,68.0,9.92,26.12,3.59,133.4,Good
2024-09-05,99.5,176.8,26.8,99.5,144.4,18.7,8.09,15.7,153.1,15.26,29.98,6.84,435.5,Good
2024-09-06,389.7,352.9,125.8,49.0,225.7,27.7,1.52,55.2,153.7,2.8,10.16,8.03,92.3,Satisfactory
2024-09-07,97.1,129.6,157.0,11.4,198.4,11.9,1.86,93.9,126.6,0.09,24.44,6.3,318.6,Severe
2024-09-08,324.9,196.0,14.4,145.2,205.8,12.6,2.45,63.9,171.6,0.25,4.2,3.1,259.0,Good
2024-09-09,429.8,267.8,104.4,112.0,109.4,25.1,9.64,42.8,159.5,14.62,22.96,8.28,102.0,Satisfactory
2024-09-10,151.9,482.9,15.3,138.2,87.6,44.4,3.44,37.5,151.4,17.33,0.34,2.73,207.4,Satisfactory
2024-09-11,159.8,502.4,112.5,114.8,61.2,43.2,5.93,3.8,140.5,9.77,2.85,2.99,414.5,Very Poor
2024-09-12,197.2,240.3,32.7,144.8,146.1,48.7,8.61,48.6,192.9,9.61,26.54,7.27,372.4,Moderate
2024-09-13,455.0,252.6,74.9,10.7,3.9,28.8,9.21,74.5,193.2,19.09,9.35,0.61,313.4,Moderate
2024-09-14,335.3,348.1,35.9,74.0,75.1,5.1,3.53,9.3,160.0,13.82,25.24,2.12,185.7,Poor
2024-09-15,437.0,214.5,43.8,144.9,216.9,47.9,7.47,75.0,104.0,12.7,19.1,1.96,18.4,Severe
2024-09-16,23.3,459.1,58.1,53.8,172.3,33.5,2.04,56.6,123.2,13.39,19.5,3.33,79.4,Satisfactory
2024-09-17,255.6,365.3,199.6,72.4,113.6,4.2,1.59,65.1,94.4,16.65,28.99,8.47,251.3,Severe
2024-09-18,7.4,253.4,178.2,78.9,10.9,12.0,6.72,17.9,141.9,17.05,9.5,1.59,206.0,Satisfactory
2024-09-19,407.2,246.2,102.1,58.9,227.8,37.0,6.28,61.1,199.7,0.2,27.74,8.12,261.6,Severe
2024-09-20,200.8,273.0,103.3,121.9,143.2,2.1,2.53,49.1,134.8,19.89,28.8,0.19,384.8,Severe
2024-09-21,302.9,173.1,161.8,101.5,44.5,17.6,8.81,15.2,199.4,9.07,4.83,1.5,229.3,Satisfactory
2024-09-22,407.9,178.1,59.9,89.4,125.8,20.4,5.87,32.8,185.5,19.64,1.5,1.68,371.2,Poor
2024-09-23,52.6,475.6,187.9,23.5,12.0,2.0,9.85,94.4,139.0,9.2,16.96,2.05,431.6,Severe
2024-09-24,173.1,46.9,97.6,70.2,134.6,28.7,3.61,4.5,171.9,19.13,26.41,1.65,375.4,Satisfactory
2024-09-25,490.4,334.7,68.2,148.4,106.9,11.3,8.01,64.7,99.0,0.69,11.06,4.86,264.9,Severe
2024-09-26,134.8,105.8,139.5,122.7,211.3,17.5,0.29,63.2,32.2,5.49,7.21,3.07,117.8,Very Poor
2024-09-27,407.2,104.1,197.9,89.6,6.1,44.9,0.81,96.9,115.8,15.58,10.4,5.23,128.6,Satisfactory
2024-09-28,54.7,381.1,109.5,76.6,18.3,48.2,3.46,98.3,138.9,5.01,3.27,9.93,467.7,Severe
2024-09-29,189.4,37.6,165.8,112.6,194.5,6.7,4.81,75.8,139.9,9.33,16.01,5.06,283.7,Moderate
2024-09-30,346.8,46.3,119.9,83.6,197.3,2.4,5.42,75.9,22.5,8.84,1.93,0.39,414.9,Good
2024-10-01,316.0,203.0,23.8,79.8,12.6,48.0,8.8,97.9,152.7,3.37,22.87,0.06,37.7,Good
2024-10-02,230.8,178.8,8.7,39.2,249.2,13.8,1.93,24.2,170.4,1.12,1.32,0.17,109.3,Severe
2024-10-03,133.0,272.7,103.8,60.0,227.8,16.6,6.52,46.8,26.7,19.84,8.38,7.09,454.5,Very Poor
2024-10-04,210.4,166.0,139.5,95.5,118.8,48.8,3.25,11.2,138.2,4.98,5.93,8.46,397.8,Poor
2024-10-05,432.6,546.9,163.7,11.7,206.5,15.4,6.56,51.4,43.5,0.79,3.44,6.12,211.0,Good
2024-10-06,141.1,373.7,23.6,1.5,63.7,10.3,5.19,14.9,122.0,3.54,11.28,5.84,34.8,Good
2024-10-07,425.0,451.2,6.1,26.3,142.1,4.1,0.62,66.5,176.1,16.1,22.05,3.57,52.8,Good
